id,label,name,desc,category,element,description
wisdom_aries_sign,Wisdom in Aries,Wisdom in Aries,Aries 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Aries - Aries 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_taurus_sign,Wisdom in Taurus,Wisdom in Taurus,Taurus 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Taurus - Taurus 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_gemini_sign,Wisdom in Gemini,Wisdom in Gemini,Gemini 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Gemini - Gemini 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_cancer_sign,Wisdom in Cancer,Wisdom in Cancer,Cancer 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Cancer - Cancer 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_leo_sign,Wisdom in Leo,Wisdom in Leo,Leo 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Leo - Leo 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_virgo_sign,Wisdom in Virgo,Wisdom in Virgo,Virgo 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Virgo - Virgo 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_libra_sign,Wisdom in Libra,Wisdom in Libra,Libra 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Libra - Libra 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_scorpio_sign,Wisdom in Scorpio,Wisdom in Scorpio,Scorpio 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Scorpio - Scorpio 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_sagittarius_sign,Wisdom in Sagittarius,Wisdom in Sagittarius,Sagittarius 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Sagittarius - Sagittarius 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_capricorn_sign,Wisdom in Capricorn,Wisdom in Capricorn,Capricorn 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Capricorn - Capricorn 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_aquarius_sign,Wisdom in Aquarius,Wisdom in Aquarius,Aquarius 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Aquarius - Aquarius 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
wisdom_pisces_sign,Wisdom in Pisces,Wisdom in Pisces,Pisces 방식으로 표현되는 Wisdom,stoic_virtue_sign,fire,Wisdom in Pisces - Pisces 방식으로 표현되는 Wisdom (카테고리: stoic_virtue_sign) 원소: fire
courage_aries_sign,Courage in Aries,Courage in Aries,Aries 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Aries - Aries 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_taurus_sign,Courage in Taurus,Courage in Taurus,Taurus 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Taurus - Taurus 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_gemini_sign,Courage in Gemini,Courage in Gemini,Gemini 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Gemini - Gemini 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_cancer_sign,Courage in Cancer,Courage in Cancer,Cancer 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Cancer - Cancer 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_leo_sign,Courage in Leo,Courage in Leo,Leo 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Leo - Leo 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_virgo_sign,Courage in Virgo,Courage in Virgo,Virgo 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Virgo - Virgo 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_libra_sign,Courage in Libra,Courage in Libra,Libra 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Libra - Libra 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_scorpio_sign,Courage in Scorpio,Courage in Scorpio,Scorpio 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Scorpio - Scorpio 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_sagittarius_sign,Courage in Sagittarius,Courage in Sagittarius,Sagittarius 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Sagittarius - Sagittarius 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_capricorn_sign,Courage in Capricorn,Courage in Capricorn,Capricorn 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Capricorn - Capricorn 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_aquarius_sign,Courage in Aquarius,Courage in Aquarius,Aquarius 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Aquarius - Aquarius 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
courage_pisces_sign,Courage in Pisces,Courage in Pisces,Pisces 방식으로 표현되는 Courage,stoic_virtue_sign,fire,Courage in Pisces - Pisces 방식으로 표현되는 Courage (카테고리: stoic_virtue_sign) 원소: fire
temperance_aries_sign,Temperance in Aries,Temperance in Aries,Aries 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Aries - Aries 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_taurus_sign,Temperance in Taurus,Temperance in Taurus,Taurus 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Taurus - Taurus 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_gemini_sign,Temperance in Gemini,Temperance in Gemini,Gemini 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Gemini - Gemini 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_cancer_sign,Temperance in Cancer,Temperance in Cancer,Cancer 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Cancer - Cancer 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_leo_sign,Temperance in Leo,Temperance in Leo,Leo 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Leo - Leo 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_virgo_sign,Temperance in Virgo,Temperance in Virgo,Virgo 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Virgo - Virgo 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_libra_sign,Temperance in Libra,Temperance in Libra,Libra 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Libra - Libra 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_scorpio_sign,Temperance in Scorpio,Temperance in Scorpio,Scorpio 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Scorpio - Scorpio 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_sagittarius_sign,Temperance in Sagittarius,Temperance in Sagittarius,Sagittarius 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Sagittarius - Sagittarius 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_capricorn_sign,Temperance in Capricorn,Temperance in Capricorn,Capricorn 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Capricorn - Capricorn 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_aquarius_sign,Temperance in Aquarius,Temperance in Aquarius,Aquarius 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Aquarius - Aquarius 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
temperance_pisces_sign,Temperance in Pisces,Temperance in Pisces,Pisces 방식으로 표현되는 Temperance,stoic_virtue_sign,fire,Temperance in Pisces - Pisces 방식으로 표현되는 Temperance (카테고리: stoic_virtue_sign) 원소: fire
justice_aries_sign,Justice in Aries,Justice in Aries,Aries 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Aries - Aries 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_taurus_sign,Justice in Taurus,Justice in Taurus,Taurus 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Taurus - Taurus 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_gemini_sign,Justice in Gemini,Justice in Gemini,Gemini 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Gemini - Gemini 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_cancer_sign,Justice in Cancer,Justice in Cancer,Cancer 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Cancer - Cancer 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_leo_sign,Justice in Leo,Justice in Leo,Leo 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Leo - Leo 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_virgo_sign,Justice in Virgo,Justice in Virgo,Virgo 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Virgo - Virgo 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_libra_sign,Justice in Libra,Justice in Libra,Libra 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Libra - Libra 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_scorpio_sign,Justice in Scorpio,Justice in Scorpio,Scorpio 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Scorpio - Scorpio 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_sagittarius_sign,Justice in Sagittarius,Justice in Sagittarius,Sagittarius 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Sagittarius - Sagittarius 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_capricorn_sign,Justice in Capricorn,Justice in Capricorn,Capricorn 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Capricorn - Capricorn 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_aquarius_sign,Justice in Aquarius,Justice in Aquarius,Aquarius 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Aquarius - Aquarius 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
justice_pisces_sign,Justice in Pisces,Justice in Pisces,Pisces 방식으로 표현되는 Justice,stoic_virtue_sign,fire,Justice in Pisces - Pisces 방식으로 표현되는 Justice (카테고리: stoic_virtue_sign) 원소: fire
