edge_id,source,target,relation,weight,description
43a08141ccd31dc0,TM_12,TCOMB_TM_09_TM_12,combo_member,1,TM_12 participates in 은둔자+매달린사람 via combo_member.
a3cedc19608be5c2,TM_09,TCOMB_TM_09_TM_13,combo_member,1,TM_09 participates in 은둔자+죽음 via combo_member.
9471fbb68deb0d3d,TM_13,TCOMB_TM_09_TM_13,combo_member,1,TM_13 participates in 은둔자+죽음 via combo_member.
9cfe826b83628c4c,TM_09,TCOMB_TM_09_TM_14,combo_member,1,TM_09 participates in 은둔자+절제 via combo_member.
1076ed2b07dd1ea8,TM_14,TCOMB_TM_09_TM_14,combo_member,1,TM_14 participates in 은둔자+절제 via combo_member.
f7af7f99d27dd031,TM_09,TCOMB_TM_09_TM_15,combo_member,1,TM_09 participates in 은둔자+악마 via combo_member.
74d350b5641015e5,TM_15,TCOMB_TM_09_TM_15,combo_member,1,TM_15 participates in 은둔자+악마 via combo_member.
4841efb318f74a44,TM_09,TCOMB_TM_09_TM_16,combo_member,1,TM_09 participates in 은둔자+탑 via combo_member.
cb328f9aedfa6183,TM_16,TCOMB_TM_09_TM_16,combo_member,1,TM_16 participates in 은둔자+탑 via combo_member.
be58f4e5d8b08f49,TM_09,TCOMB_TM_09_TM_17,combo_member,1,TM_09 participates in 은둔자+별 via combo_member.
2d8b3f60ebe0ac74,TM_17,TCOMB_TM_09_TM_17,combo_member,1,TM_17 participates in 은둔자+별 via combo_member.
b3de57e4be60010a,TM_09,TCOMB_TM_09_TM_18,combo_member,1,TM_09 participates in 은둔자+달 via combo_member.
751ba8e437d6e781,TM_18,TCOMB_TM_09_TM_18,combo_member,1,TM_18 participates in 은둔자+달 via combo_member.
be4c9504c074da10,TM_09,TCOMB_TM_09_TM_19,combo_member,1,TM_09 participates in 은둔자+태양 via combo_member.
ac42563c8488716f,TM_19,TCOMB_TM_09_TM_19,combo_member,1,TM_19 participates in 은둔자+태양 via combo_member.
6439d92ba8012bc2,TM_09,TCOMB_TM_09_TM_20,combo_member,1,TM_09 participates in 은둔자+심판 via combo_member.
a44ba9c746292278,TM_20,TCOMB_TM_09_TM_20,combo_member,1,TM_20 participates in 은둔자+심판 via combo_member.
60d857b7f65bb037,TM_09,TCOMB_TM_09_TM_21,combo_member,1,TM_09 participates in 은둔자+세계 via combo_member.
a471b82986de74a0,TM_21,TCOMB_TM_09_TM_21,combo_member,1,TM_21 participates in 은둔자+세계 via combo_member.
9cb2c00c9dea331a,TM_09,TCOMB_TM_09_TM_wands_ace,combo_member,1,TM_09 participates in 은둔자+완드 unknown via combo_member.
2d870e6ffccc9d99,TM_wands_ace,TCOMB_TM_09_TM_wands_ace,combo_member,1,TM_wands_ace participates in 은둔자+완드 unknown via combo_member.
5ac6ca0b4ac3b61a,TM_09,TCOMB_TM_09_TM_wands_10,combo_member,1,TM_09 participates in 은둔자+완드 10 via combo_member.
1854f61148f6e995,TM_wands_10,TCOMB_TM_09_TM_wands_10,combo_member,1,TM_wands_10 participates in 은둔자+완드 10 via combo_member.
e84b37cdd4166f29,TM_09,TCOMB_TM_09_TM_wands_page,combo_member,1,TM_09 participates in 은둔자+완드 unknown via combo_member.
b6b86e42487ed20a,TM_wands_page,TCOMB_TM_09_TM_wands_page,combo_member,1,TM_wands_page participates in 은둔자+완드 unknown via combo_member.
2ff59627850a4216,TM_09,TCOMB_TM_09_TM_wands_knight,combo_member,1,TM_09 participates in 은둔자+완드 unknown via combo_member.
4d9466ff44dd9091,TM_wands_knight,TCOMB_TM_09_TM_wands_knight,combo_member,1,TM_wands_knight participates in 은둔자+완드 unknown via combo_member.
eee679e8c6aca999,TM_09,TCOMB_TM_09_TM_wands_queen,combo_member,1,TM_09 participates in 은둔자+완드 unknown via combo_member.
b68cdea7c37d0383,TM_wands_queen,TCOMB_TM_09_TM_wands_queen,combo_member,1,TM_wands_queen participates in 은둔자+완드 unknown via combo_member.
997ace3dbf55a5d6,TM_09,TCOMB_TM_09_TM_wands_king,combo_member,1,TM_09 participates in 은둔자+완드 ? via combo_member.
66b7437f635b0fa0,TM_wands_king,TCOMB_TM_09_TM_wands_king,combo_member,1,TM_wands_king participates in 은둔자+완드 ? via combo_member.
d4afe94f8d403b36,TM_09,TCOMB_TM_09_TM_cups_ace,combo_member,1,TM_09 participates in 은둔자+컵 unknown via combo_member.
460b3c9559061b16,TM_cups_ace,TCOMB_TM_09_TM_cups_ace,combo_member,1,TM_cups_ace participates in 은둔자+컵 unknown via combo_member.
80a0951e660132e1,TM_09,TCOMB_TM_09_TM_cups_10,combo_member,1,TM_09 participates in 은둔자+컵 10 via combo_member.
271ec804bf1b04c8,TM_cups_10,TCOMB_TM_09_TM_cups_10,combo_member,1,TM_cups_10 participates in 은둔자+컵 10 via combo_member.
c3e09eda4f5bbf47,TM_09,TCOMB_TM_09_TM_cups_page,combo_member,1,TM_09 participates in 은둔자+컵 unknown via combo_member.
48e47e2b1c74733e,TM_cups_page,TCOMB_TM_09_TM_cups_page,combo_member,1,TM_cups_page participates in 은둔자+컵 unknown via combo_member.
c57971d2a43489e9,TM_09,TCOMB_TM_09_TM_cups_knight,combo_member,1,TM_09 participates in 은둔자+컵 unknown via combo_member.
5decef106e01d5e2,TM_cups_knight,TCOMB_TM_09_TM_cups_knight,combo_member,1,TM_cups_knight participates in 은둔자+컵 unknown via combo_member.
a6b64bc6e2453e3c,TM_09,TCOMB_TM_09_TM_cups_queen,combo_member,1,TM_09 participates in 은둔자+컵 unknown via combo_member.
4225c455cf639b76,TM_cups_queen,TCOMB_TM_09_TM_cups_queen,combo_member,1,TM_cups_queen participates in 은둔자+컵 unknown via combo_member.
057d9c8eeb61c946,TM_09,TCOMB_TM_09_TM_cups_king,combo_member,1,TM_09 participates in 은둔자+컵 ? via combo_member.
5ee9db0292f8c73a,TM_cups_king,TCOMB_TM_09_TM_cups_king,combo_member,1,TM_cups_king participates in 은둔자+컵 ? via combo_member.
a5b622b961af5b75,TM_09,TCOMB_TM_09_TM_swords_ace,combo_member,1,TM_09 participates in 은둔자+소드 unknown via combo_member.
de601df107d7f40a,TM_swords_ace,TCOMB_TM_09_TM_swords_ace,combo_member,1,TM_swords_ace participates in 은둔자+소드 unknown via combo_member.
2dce2c265ec754be,TM_09,TCOMB_TM_09_TM_swords_10,combo_member,1,TM_09 participates in 은둔자+소드 10 via combo_member.
aee18998da18d706,TM_swords_10,TCOMB_TM_09_TM_swords_10,combo_member,1,TM_swords_10 participates in 은둔자+소드 10 via combo_member.
7ef0bf4c0b03becf,TM_09,TCOMB_TM_09_TM_swords_page,combo_member,1,TM_09 participates in 은둔자+소드 unknown via combo_member.
98654f916ab4c643,TM_swords_page,TCOMB_TM_09_TM_swords_page,combo_member,1,TM_swords_page participates in 은둔자+소드 unknown via combo_member.
8f94c3d408c72a7e,TM_09,TCOMB_TM_09_TM_swords_knight,combo_member,1,TM_09 participates in 은둔자+소드 unknown via combo_member.
d177508c1f7a273a,TM_swords_knight,TCOMB_TM_09_TM_swords_knight,combo_member,1,TM_swords_knight participates in 은둔자+소드 unknown via combo_member.
6257cea10eef68c5,TM_09,TCOMB_TM_09_TM_swords_queen,combo_member,1,TM_09 participates in 은둔자+소드 unknown via combo_member.
92d1feb002b0205e,TM_swords_queen,TCOMB_TM_09_TM_swords_queen,combo_member,1,TM_swords_queen participates in 은둔자+소드 unknown via combo_member.
4df90799d4370731,TM_09,TCOMB_TM_09_TM_swords_king,combo_member,1,TM_09 participates in 은둔자+소드 ? via combo_member.
8188cd0cf67193bf,TM_swords_king,TCOMB_TM_09_TM_swords_king,combo_member,1,TM_swords_king participates in 은둔자+소드 ? via combo_member.
0782b0a793d57f9b,TM_09,TCOMB_TM_09_TM_pent_ace,combo_member,1,TM_09 participates in 은둔자+펜타클 unknown via combo_member.
1b206eaa44d4cf51,TM_pent_ace,TCOMB_TM_09_TM_pent_ace,combo_member,1,TM_pent_ace participates in 은둔자+펜타클 unknown via combo_member.
4d2472831d5ab450,TM_09,TCOMB_TM_09_TM_pent_10,combo_member,1,TM_09 participates in 은둔자+펜타클 10 via combo_member.
b85b749b0e4decde,TM_pent_10,TCOMB_TM_09_TM_pent_10,combo_member,1,TM_pent_10 participates in 은둔자+펜타클 10 via combo_member.
5ab3e8e7f9a99033,TM_09,TCOMB_TM_09_TM_pent_page,combo_member,1,TM_09 participates in 은둔자+펜타클 unknown via combo_member.
527395b14f38753e,TM_pent_page,TCOMB_TM_09_TM_pent_page,combo_member,1,TM_pent_page participates in 은둔자+펜타클 unknown via combo_member.
97620283536dbc71,TM_09,TCOMB_TM_09_TM_pent_knight,combo_member,1,TM_09 participates in 은둔자+펜타클 unknown via combo_member.
8a595b0c61c34674,TM_pent_knight,TCOMB_TM_09_TM_pent_knight,combo_member,1,TM_pent_knight participates in 은둔자+펜타클 unknown via combo_member.
05bf9b9afff8efc6,TM_09,TCOMB_TM_09_TM_pent_queen,combo_member,1,TM_09 participates in 은둔자+펜타클 unknown via combo_member.
2d2263ce9ffda533,TM_pent_queen,TCOMB_TM_09_TM_pent_queen,combo_member,1,TM_pent_queen participates in 은둔자+펜타클 unknown via combo_member.
716328e36fd00c7d,TM_09,TCOMB_TM_09_TM_pent_king,combo_member,1,TM_09 participates in 은둔자+펜타클 ? via combo_member.
8e40d46785fe5960,TM_pent_king,TCOMB_TM_09_TM_pent_king,combo_member,1,TM_pent_king participates in 은둔자+펜타클 ? via combo_member.
14ab9d7f27d95f44,TM_10,TCOMB_TM_10_TM_11,combo_member,1,TM_10 participates in 운명의수레바퀴+정의 via combo_member.
6c02298a8d71ded3,TM_11,TCOMB_TM_10_TM_11,combo_member,1,TM_11 participates in 운명의수레바퀴+정의 via combo_member.
0b00461ca3b9f85f,TM_10,TCOMB_TM_10_TM_12,combo_member,1,TM_10 participates in 운명의수레바퀴+매달린사람 via combo_member.
dc3bf5976bbee63f,TM_12,TCOMB_TM_10_TM_12,combo_member,1,TM_12 participates in 운명의수레바퀴+매달린사람 via combo_member.
c65b2e8b0d718cd6,TM_10,TCOMB_TM_10_TM_13,combo_member,1,TM_10 participates in 운명의수레바퀴+죽음 via combo_member.
008ff2877fd729dd,TM_13,TCOMB_TM_10_TM_13,combo_member,1,TM_13 participates in 운명의수레바퀴+죽음 via combo_member.
d4d5225698714c6d,TM_10,TCOMB_TM_10_TM_14,combo_member,1,TM_10 participates in 운명의수레바퀴+절제 via combo_member.
75d6a99a049e84f0,TM_14,TCOMB_TM_10_TM_14,combo_member,1,TM_14 participates in 운명의수레바퀴+절제 via combo_member.
48878e369e09ac72,TM_10,TCOMB_TM_10_TM_15,combo_member,1,TM_10 participates in 운명의수레바퀴+악마 via combo_member.
9744d7539044d373,TM_15,TCOMB_TM_10_TM_15,combo_member,1,TM_15 participates in 운명의수레바퀴+악마 via combo_member.
d51547804c67ba13,TM_10,TCOMB_TM_10_TM_16,combo_member,1,TM_10 participates in 운명의수레바퀴+탑 via combo_member.
d4dbee06216e64d0,TM_16,TCOMB_TM_10_TM_16,combo_member,1,TM_16 participates in 운명의수레바퀴+탑 via combo_member.
8a39460e73b9b698,TM_10,TCOMB_TM_10_TM_17,combo_member,1,TM_10 participates in 운명의수레바퀴+별 via combo_member.
13d0a17f7fe7c730,TM_17,TCOMB_TM_10_TM_17,combo_member,1,TM_17 participates in 운명의수레바퀴+별 via combo_member.
6c16e4254dd4b3f8,TM_10,TCOMB_TM_10_TM_18,combo_member,1,TM_10 participates in 운명의수레바퀴+달 via combo_member.
67cdd610deccdeba,TM_18,TCOMB_TM_10_TM_18,combo_member,1,TM_18 participates in 운명의수레바퀴+달 via combo_member.
dfc4a28eebadbff0,TM_10,TCOMB_TM_10_TM_19,combo_member,1,TM_10 participates in 운명의수레바퀴+태양 via combo_member.
7f2fb97467ea826f,TM_19,TCOMB_TM_10_TM_19,combo_member,1,TM_19 participates in 운명의수레바퀴+태양 via combo_member.
6763648463d9f94a,TM_10,TCOMB_TM_10_TM_20,combo_member,1,TM_10 participates in 운명의수레바퀴+심판 via combo_member.
292f12d55b4e1539,TM_20,TCOMB_TM_10_TM_20,combo_member,1,TM_20 participates in 운명의수레바퀴+심판 via combo_member.
62e45a2245125bd1,TM_10,TCOMB_TM_10_TM_21,combo_member,1,TM_10 participates in 운명의수레바퀴+세계 via combo_member.
25d3578a73ce8a1b,TM_21,TCOMB_TM_10_TM_21,combo_member,1,TM_21 participates in 운명의수레바퀴+세계 via combo_member.
db6d31dddff8734b,TM_10,TCOMB_TM_10_TM_wands_ace,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 unknown via combo_member.
27fbcf0720e6c080,TM_wands_ace,TCOMB_TM_10_TM_wands_ace,combo_member,1,TM_wands_ace participates in 운명의수레바퀴+완드 unknown via combo_member.
dbc36aa936598d7a,TM_10,TCOMB_TM_10_TM_wands_10,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 10 via combo_member.
f7da0727301a36cf,TM_wands_10,TCOMB_TM_10_TM_wands_10,combo_member,1,TM_wands_10 participates in 운명의수레바퀴+완드 10 via combo_member.
aeffa51a3fcdd40e,TM_10,TCOMB_TM_10_TM_wands_page,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 unknown via combo_member.
16d7e2b0fdaceeba,TM_wands_page,TCOMB_TM_10_TM_wands_page,combo_member,1,TM_wands_page participates in 운명의수레바퀴+완드 unknown via combo_member.
9508354d942b0a2e,TM_10,TCOMB_TM_10_TM_wands_knight,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 unknown via combo_member.
d06203df69da817a,TM_wands_knight,TCOMB_TM_10_TM_wands_knight,combo_member,1,TM_wands_knight participates in 운명의수레바퀴+완드 unknown via combo_member.
87ed1a3e1c28a84d,TM_10,TCOMB_TM_10_TM_wands_queen,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 unknown via combo_member.
0a54b7a70bbad780,TM_wands_queen,TCOMB_TM_10_TM_wands_queen,combo_member,1,TM_wands_queen participates in 운명의수레바퀴+완드 unknown via combo_member.
5aaaefa8b791a42c,TM_10,TCOMB_TM_10_TM_wands_king,combo_member,1,TM_10 participates in 운명의수레바퀴+완드 ? via combo_member.
2d3c4d658886108a,TM_wands_king,TCOMB_TM_10_TM_wands_king,combo_member,1,TM_wands_king participates in 운명의수레바퀴+완드 ? via combo_member.
24e5f6c39ff44ceb,TM_10,TCOMB_TM_10_TM_cups_ace,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 unknown via combo_member.
b260a87055c905a8,TM_cups_ace,TCOMB_TM_10_TM_cups_ace,combo_member,1,TM_cups_ace participates in 운명의수레바퀴+컵 unknown via combo_member.
e2e766a6a9678951,TM_10,TCOMB_TM_10_TM_cups_10,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 10 via combo_member.
38a86e63efa165fc,TM_cups_10,TCOMB_TM_10_TM_cups_10,combo_member,1,TM_cups_10 participates in 운명의수레바퀴+컵 10 via combo_member.
d8af73861b65db2b,TM_10,TCOMB_TM_10_TM_cups_page,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 unknown via combo_member.
62f034441066f0e9,TM_cups_page,TCOMB_TM_10_TM_cups_page,combo_member,1,TM_cups_page participates in 운명의수레바퀴+컵 unknown via combo_member.
a6bc542bbbeb4fdb,TM_10,TCOMB_TM_10_TM_cups_knight,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 unknown via combo_member.
5135ef85f5e17a56,TM_cups_knight,TCOMB_TM_10_TM_cups_knight,combo_member,1,TM_cups_knight participates in 운명의수레바퀴+컵 unknown via combo_member.
81bf8ac672dd44de,TM_10,TCOMB_TM_10_TM_cups_queen,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 unknown via combo_member.
59a443791a11fb09,TM_cups_queen,TCOMB_TM_10_TM_cups_queen,combo_member,1,TM_cups_queen participates in 운명의수레바퀴+컵 unknown via combo_member.
49f1d483b5f35582,TM_10,TCOMB_TM_10_TM_cups_king,combo_member,1,TM_10 participates in 운명의수레바퀴+컵 ? via combo_member.
f3bae0f2bb611330,TM_cups_king,TCOMB_TM_10_TM_cups_king,combo_member,1,TM_cups_king participates in 운명의수레바퀴+컵 ? via combo_member.
ccc120509b27ba73,TM_10,TCOMB_TM_10_TM_swords_ace,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 unknown via combo_member.
9356d313d3745393,TM_swords_ace,TCOMB_TM_10_TM_swords_ace,combo_member,1,TM_swords_ace participates in 운명의수레바퀴+소드 unknown via combo_member.
4982de89af47190e,TM_10,TCOMB_TM_10_TM_swords_10,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 10 via combo_member.
a660dbea54f322ad,TM_swords_10,TCOMB_TM_10_TM_swords_10,combo_member,1,TM_swords_10 participates in 운명의수레바퀴+소드 10 via combo_member.
6610284f4f71e59d,TM_10,TCOMB_TM_10_TM_swords_page,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 unknown via combo_member.
038e8359f255e8b2,TM_swords_page,TCOMB_TM_10_TM_swords_page,combo_member,1,TM_swords_page participates in 운명의수레바퀴+소드 unknown via combo_member.
a9e2225fcf458283,TM_10,TCOMB_TM_10_TM_swords_knight,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 unknown via combo_member.
fb807871bccadbb7,TM_swords_knight,TCOMB_TM_10_TM_swords_knight,combo_member,1,TM_swords_knight participates in 운명의수레바퀴+소드 unknown via combo_member.
814bf1c2e8b631a5,TM_10,TCOMB_TM_10_TM_swords_queen,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 unknown via combo_member.
a77397194797be07,TM_swords_queen,TCOMB_TM_10_TM_swords_queen,combo_member,1,TM_swords_queen participates in 운명의수레바퀴+소드 unknown via combo_member.
99cc890033a381fe,TM_10,TCOMB_TM_10_TM_swords_king,combo_member,1,TM_10 participates in 운명의수레바퀴+소드 ? via combo_member.
8a4b00fb74fda440,TM_swords_king,TCOMB_TM_10_TM_swords_king,combo_member,1,TM_swords_king participates in 운명의수레바퀴+소드 ? via combo_member.
8be1fe1acfd03004,TM_10,TCOMB_TM_10_TM_pent_ace,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 unknown via combo_member.
1940cc4cef369e69,TM_pent_ace,TCOMB_TM_10_TM_pent_ace,combo_member,1,TM_pent_ace participates in 운명의수레바퀴+펜타클 unknown via combo_member.
9236029be6b6042d,TM_10,TCOMB_TM_10_TM_pent_10,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 10 via combo_member.
8cdf48db11300866,TM_pent_10,TCOMB_TM_10_TM_pent_10,combo_member,1,TM_pent_10 participates in 운명의수레바퀴+펜타클 10 via combo_member.
b078bcd791088f63,TM_10,TCOMB_TM_10_TM_pent_page,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 unknown via combo_member.
d9aa6ff79629faf8,TM_pent_page,TCOMB_TM_10_TM_pent_page,combo_member,1,TM_pent_page participates in 운명의수레바퀴+펜타클 unknown via combo_member.
cd2f6afc61195b3e,TM_10,TCOMB_TM_10_TM_pent_knight,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 unknown via combo_member.
99ca8a36e0e4865e,TM_pent_knight,TCOMB_TM_10_TM_pent_knight,combo_member,1,TM_pent_knight participates in 운명의수레바퀴+펜타클 unknown via combo_member.
fdbe222d77478cfa,TM_10,TCOMB_TM_10_TM_pent_queen,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 unknown via combo_member.
64d2e26987dc1d11,TM_pent_queen,TCOMB_TM_10_TM_pent_queen,combo_member,1,TM_pent_queen participates in 운명의수레바퀴+펜타클 unknown via combo_member.
ce200b554d39e916,TM_10,TCOMB_TM_10_TM_pent_king,combo_member,1,TM_10 participates in 운명의수레바퀴+펜타클 ? via combo_member.
08f06003a7c35030,TM_pent_king,TCOMB_TM_10_TM_pent_king,combo_member,1,TM_pent_king participates in 운명의수레바퀴+펜타클 ? via combo_member.
4172507d62ec878f,TM_11,TCOMB_TM_11_TM_12,combo_member,1,TM_11 participates in 정의+매달린사람 via combo_member.
018a6c88df838bb4,TM_12,TCOMB_TM_11_TM_12,combo_member,1,TM_12 participates in 정의+매달린사람 via combo_member.
a2b5176bb574b7e2,TM_11,TCOMB_TM_11_TM_13,combo_member,1,TM_11 participates in 정의+죽음 via combo_member.
050b8e708cf6b517,TM_13,TCOMB_TM_11_TM_13,combo_member,1,TM_13 participates in 정의+죽음 via combo_member.
51df7ebd4d7100c6,TM_11,TCOMB_TM_11_TM_14,combo_member,1,TM_11 participates in 정의+절제 via combo_member.
58ecbe571afefa1f,TM_14,TCOMB_TM_11_TM_14,combo_member,1,TM_14 participates in 정의+절제 via combo_member.
c2465dd02c4fee8b,TM_11,TCOMB_TM_11_TM_15,combo_member,1,TM_11 participates in 정의+악마 via combo_member.
c33d7f394ea1b577,TM_15,TCOMB_TM_11_TM_15,combo_member,1,TM_15 participates in 정의+악마 via combo_member.
e275c9bff0e2ff2f,TM_11,TCOMB_TM_11_TM_16,combo_member,1,TM_11 participates in 정의+탑 via combo_member.
1a4c9b044b180712,TM_16,TCOMB_TM_11_TM_16,combo_member,1,TM_16 participates in 정의+탑 via combo_member.
6baf0f46c664cfcc,TM_11,TCOMB_TM_11_TM_17,combo_member,1,TM_11 participates in 정의+별 via combo_member.
264b8100447f6ee8,TM_17,TCOMB_TM_11_TM_17,combo_member,1,TM_17 participates in 정의+별 via combo_member.
178709e8d14bb153,TM_11,TCOMB_TM_11_TM_18,combo_member,1,TM_11 participates in 정의+달 via combo_member.
e56a1fe73e9c3ed9,TM_18,TCOMB_TM_11_TM_18,combo_member,1,TM_18 participates in 정의+달 via combo_member.
c9270dcbea42485d,TM_11,TCOMB_TM_11_TM_19,combo_member,1,TM_11 participates in 정의+태양 via combo_member.
3df3fc1ab494e60f,TM_19,TCOMB_TM_11_TM_19,combo_member,1,TM_19 participates in 정의+태양 via combo_member.
8459251e35379dca,TM_11,TCOMB_TM_11_TM_20,combo_member,1,TM_11 participates in 정의+심판 via combo_member.
0e9055937bfb77fd,TM_20,TCOMB_TM_11_TM_20,combo_member,1,TM_20 participates in 정의+심판 via combo_member.
e7131cade573ec33,TM_11,TCOMB_TM_11_TM_21,combo_member,1,TM_11 participates in 정의+세계 via combo_member.
156f1152772d3bc0,TM_21,TCOMB_TM_11_TM_21,combo_member,1,TM_21 participates in 정의+세계 via combo_member.
aaf68e79654f82a1,TM_11,TCOMB_TM_11_TM_wands_ace,combo_member,1,TM_11 participates in 정의+완드 unknown via combo_member.
3e9c6ffb4f082e01,TM_wands_ace,TCOMB_TM_11_TM_wands_ace,combo_member,1,TM_wands_ace participates in 정의+완드 unknown via combo_member.
d11dbc4c41b590a2,TM_11,TCOMB_TM_11_TM_wands_10,combo_member,1,TM_11 participates in 정의+완드 10 via combo_member.
7d9d2c112c715a94,TM_wands_10,TCOMB_TM_11_TM_wands_10,combo_member,1,TM_wands_10 participates in 정의+완드 10 via combo_member.
958b02f688aeae87,TM_11,TCOMB_TM_11_TM_wands_page,combo_member,1,TM_11 participates in 정의+완드 unknown via combo_member.
9b534686001f5aff,TM_wands_page,TCOMB_TM_11_TM_wands_page,combo_member,1,TM_wands_page participates in 정의+완드 unknown via combo_member.
80535ae5a28dc976,TM_11,TCOMB_TM_11_TM_wands_knight,combo_member,1,TM_11 participates in 정의+완드 unknown via combo_member.
28641af76b552516,TM_wands_knight,TCOMB_TM_11_TM_wands_knight,combo_member,1,TM_wands_knight participates in 정의+완드 unknown via combo_member.
8ef11c7546b17c3c,TM_11,TCOMB_TM_11_TM_wands_queen,combo_member,1,TM_11 participates in 정의+완드 unknown via combo_member.
58b1b3fccb6bd0e7,TM_wands_queen,TCOMB_TM_11_TM_wands_queen,combo_member,1,TM_wands_queen participates in 정의+완드 unknown via combo_member.
7a9ded13feb60e05,TM_11,TCOMB_TM_11_TM_wands_king,combo_member,1,TM_11 participates in 정의+완드 ? via combo_member.
b06c19aaddf7550d,TM_wands_king,TCOMB_TM_11_TM_wands_king,combo_member,1,TM_wands_king participates in 정의+완드 ? via combo_member.
f6784060d42a4473,TM_11,TCOMB_TM_11_TM_cups_ace,combo_member,1,TM_11 participates in 정의+컵 unknown via combo_member.
a05257d7b3b74eb0,TM_cups_ace,TCOMB_TM_11_TM_cups_ace,combo_member,1,TM_cups_ace participates in 정의+컵 unknown via combo_member.
7f35e6706700a2a1,TM_11,TCOMB_TM_11_TM_cups_10,combo_member,1,TM_11 participates in 정의+컵 10 via combo_member.
3d0d276981e3e90d,TM_cups_10,TCOMB_TM_11_TM_cups_10,combo_member,1,TM_cups_10 participates in 정의+컵 10 via combo_member.
039e1631b1d61732,TM_11,TCOMB_TM_11_TM_cups_page,combo_member,1,TM_11 participates in 정의+컵 unknown via combo_member.
f886f22280aaa0bf,TM_cups_page,TCOMB_TM_11_TM_cups_page,combo_member,1,TM_cups_page participates in 정의+컵 unknown via combo_member.
54805734d21e1457,TM_11,TCOMB_TM_11_TM_cups_knight,combo_member,1,TM_11 participates in 정의+컵 unknown via combo_member.
c321f7d0eb9ef294,TM_cups_knight,TCOMB_TM_11_TM_cups_knight,combo_member,1,TM_cups_knight participates in 정의+컵 unknown via combo_member.
156fc334f7c4fa7f,TM_11,TCOMB_TM_11_TM_cups_queen,combo_member,1,TM_11 participates in 정의+컵 unknown via combo_member.
061fce172246543c,TM_cups_queen,TCOMB_TM_11_TM_cups_queen,combo_member,1,TM_cups_queen participates in 정의+컵 unknown via combo_member.
06c0a481f025f8cf,TM_11,TCOMB_TM_11_TM_cups_king,combo_member,1,TM_11 participates in 정의+컵 ? via combo_member.
628d70401b847e5c,TM_cups_king,TCOMB_TM_11_TM_cups_king,combo_member,1,TM_cups_king participates in 정의+컵 ? via combo_member.
27135012da196cb6,TM_11,TCOMB_TM_11_TM_swords_ace,combo_member,1,TM_11 participates in 정의+소드 unknown via combo_member.
948e79e817c8e493,TM_swords_ace,TCOMB_TM_11_TM_swords_ace,combo_member,1,TM_swords_ace participates in 정의+소드 unknown via combo_member.
b3b4d73df9f41b0a,TM_11,TCOMB_TM_11_TM_swords_10,combo_member,1,TM_11 participates in 정의+소드 10 via combo_member.
0dab39d22e38feca,TM_swords_10,TCOMB_TM_11_TM_swords_10,combo_member,1,TM_swords_10 participates in 정의+소드 10 via combo_member.
693c9079504b0678,TM_11,TCOMB_TM_11_TM_swords_page,combo_member,1,TM_11 participates in 정의+소드 unknown via combo_member.
c48a9a56ea5f02f2,TM_swords_page,TCOMB_TM_11_TM_swords_page,combo_member,1,TM_swords_page participates in 정의+소드 unknown via combo_member.
27bc71308c0cf5cc,TM_11,TCOMB_TM_11_TM_swords_knight,combo_member,1,TM_11 participates in 정의+소드 unknown via combo_member.
a2ce24744f378628,TM_swords_knight,TCOMB_TM_11_TM_swords_knight,combo_member,1,TM_swords_knight participates in 정의+소드 unknown via combo_member.
f6748c3904166cf4,TM_11,TCOMB_TM_11_TM_swords_queen,combo_member,1,TM_11 participates in 정의+소드 unknown via combo_member.
d59ac18fdd1373b5,TM_swords_queen,TCOMB_TM_11_TM_swords_queen,combo_member,1,TM_swords_queen participates in 정의+소드 unknown via combo_member.
cc367b73dbf3104c,TM_11,TCOMB_TM_11_TM_swords_king,combo_member,1,TM_11 participates in 정의+소드 ? via combo_member.
9328726242aa89c8,TM_swords_king,TCOMB_TM_11_TM_swords_king,combo_member,1,TM_swords_king participates in 정의+소드 ? via combo_member.
50ecaea2a3148ac1,TM_11,TCOMB_TM_11_TM_pent_ace,combo_member,1,TM_11 participates in 정의+펜타클 unknown via combo_member.
f5f68fc8182ac8f0,TM_pent_ace,TCOMB_TM_11_TM_pent_ace,combo_member,1,TM_pent_ace participates in 정의+펜타클 unknown via combo_member.
