id,label,desc,type,card1_id,card2_id,element_relation
TCOMB_TM_02_TM_swords_6,여사제+소드 6,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 6의 이동, 변화가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 6의 이동, 변화가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 6의 이동, 변화가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 6 조합 (unknown)",tarot_combination,TM_02,TM_swords_6,unknown
TCOMB_TM_02_TM_swords_7,여사제+소드 7,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 7의 전략, 속임가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 7의 전략, 속임가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 7의 전략, 속임가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 7 조합 (unknown)",tarot_combination,TM_02,TM_swords_7,unknown
TCOMB_TM_02_TM_swords_8,여사제+소드 8,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 8의 갇힘, 제한가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 8의 갇힘, 제한가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 8의 갇힘, 제한가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 8 조합 (unknown)",tarot_combination,TM_02,TM_swords_8,unknown
TCOMB_TM_02_TM_swords_9,여사제+소드 9,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 9의 불안, 악몽가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 9의 불안, 악몽가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 9의 불안, 악몽가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 9 조합 (unknown)",tarot_combination,TM_02,TM_swords_9,unknown
TCOMB_TM_02_TM_swords_ace,여사제+소드 unknown?,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 unknown?의 진실, 명확함가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 unknown?의 진실, 명확함가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 unknown?의 진실, 명확함가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 unknown? 조합 (unknown)",tarot_combination,TM_02,TM_swords_ace,unknown
TCOMB_TM_02_TM_swords_king,여사제+소드 ?,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 ?의 권위, 명석함가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 ?의 권위, 명석함가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 ?의 권위, 명석함가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 ? 조합 (unknown)",tarot_combination,TM_02,TM_swords_king,unknown
TCOMB_TM_02_TM_swords_knight,여사제+소드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 unknown의 행동, 결단가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 unknown의 행동, 결단가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 unknown의 행동, 결단가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_swords_knight,unknown
TCOMB_TM_02_TM_swords_page,여사제+소드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 unknown의 호기심, 새아이디어가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 unknown의 호기심, 새아이디어가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 unknown의 호기심, 새아이디어가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_swords_page,unknown
TCOMB_TM_02_TM_swords_queen,여사제+소드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 소드 unknown의 명석함, 독립가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 소드 unknown의 명석함, 독립가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 소드 unknown의 명석함, 독립가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+소드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_swords_queen,unknown
TCOMB_TM_02_TM_wands_10,여사제+완드 10,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 10의 부담, 책임가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 10의 부담, 책임가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 10의 부담, 책임가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 10 조합 (unknown)",tarot_combination,TM_02,TM_wands_10,unknown
TCOMB_TM_02_TM_wands_2,여사제+완드 2,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 2의 계획, 결정가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 2의 계획, 결정가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 2의 계획, 결정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 2 조합 (unknown)",tarot_combination,TM_02,TM_wands_2,unknown
TCOMB_TM_02_TM_wands_3,여사제+완드 3,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 3의 확장, 성장가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 3의 확장, 성장가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 3의 확장, 성장가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 3 조합 (unknown)",tarot_combination,TM_02,TM_wands_3,unknown
TCOMB_TM_02_TM_wands_4,여사제+완드 4,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 4의 축하, 안정가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 4의 축하, 안정가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 4의 축하, 안정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 4 조합 (unknown)",tarot_combination,TM_02,TM_wands_4,unknown
TCOMB_TM_02_TM_wands_5,여사제+완드 5,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 5의 경쟁, 갈등가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 5의 경쟁, 갈등가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 5의 경쟁, 갈등가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 5 조합 (unknown)",tarot_combination,TM_02,TM_wands_5,unknown
TCOMB_TM_02_TM_wands_6,여사제+완드 6,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 6의 승리, 인정가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 6의 승리, 인정가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 6의 승리, 인정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 6 조합 (unknown)",tarot_combination,TM_02,TM_wands_6,unknown
TCOMB_TM_02_TM_wands_7,여사제+완드 7,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 7의 방어, 도전가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 7의 방어, 도전가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 7의 방어, 도전가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 7 조합 (unknown)",tarot_combination,TM_02,TM_wands_7,unknown
TCOMB_TM_02_TM_wands_8,여사제+완드 8,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 8의 빠른진행, 소식가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 8의 빠른진행, 소식가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 8의 빠른진행, 소식가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 8 조합 (unknown)",tarot_combination,TM_02,TM_wands_8,unknown
TCOMB_TM_02_TM_wands_9,여사제+완드 9,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 9의 인내, 방어가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 9의 인내, 방어가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 9의 인내, 방어가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 9 조합 (unknown)",tarot_combination,TM_02,TM_wands_9,unknown
TCOMB_TM_02_TM_wands_ace,여사제+완드 unknown?,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 unknown?의 새로운시작, 영감가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 unknown?의 새로운시작, 영감가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 unknown?의 새로운시작, 영감가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 unknown? 조합 (unknown)",tarot_combination,TM_02,TM_wands_ace,unknown
TCOMB_TM_02_TM_wands_king,여사제+완드 ?,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 ?의 리더십, 비전가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 ?의 리더십, 비전가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 ?의 리더십, 비전가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 ? 조합 (unknown)",tarot_combination,TM_02,TM_wands_king,unknown
TCOMB_TM_02_TM_wands_knight,여사제+완드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 unknown의 행동, 모험가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 unknown의 행동, 모험가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 unknown의 행동, 모험가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_wands_knight,unknown
TCOMB_TM_02_TM_wands_page,여사제+완드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 unknown의 열정, 소식가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 unknown의 열정, 소식가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 unknown의 열정, 소식가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_wands_page,unknown
TCOMB_TM_02_TM_wands_queen,여사제+완드 unknown,"relation: unknown | love: 여사제의 직관, 신비 그리고 완드 unknown의 자신감, 독립가  연애의 흐름을 만듭니다.  | career: 여사제의 직관, 신비 그리고 완드 unknown의 자신감, 독립가  일/커리어에 반영됩니다.  | finance: 여사제의 직관, 신비 그리고 완드 unknown의 자신감, 독립가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여사제+완드 unknown 조합 (unknown)",tarot_combination,TM_02,TM_wands_queen,unknown
TCOMB_TM_03_TM_04,여황제+황제,relation: unknown | love: 서로를 보완하는 안정적 관계가 형성됩니다. | career: 창의와 질서가 조화를 이루며 성과가 안정됩니다. | finance: 수익 창출과 관리가 균형을 이룹니다. | advice: 창의와 규칙의 균형을 유지하세요. | summary: 여황제+황제 (균형 잡힌 결합),tarot_combination,TM_03,TM_04,unknown
TCOMB_TM_03_TM_05,여황제+교황,"relation: unknown | love: 여황제의 풍요, 창조 그리고 교황의 전통, 교육가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 교황의 전통, 교육가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 교황의 전통, 교육가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. 같은 원소(?)라 에너지가 한 방향으로 모입니다. | summary: 여황제+교황 조합 (unknown)",tarot_combination,TM_03,TM_05,unknown
TCOMB_TM_03_TM_06,여황제+연인,"relation: unknown | love: 여황제의 풍요, 창조 그리고 연인의 사랑, 선택가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 연인의 사랑, 선택가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 연인의 사랑, 선택가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+연인 조합 (unknown)",tarot_combination,TM_03,TM_06,unknown
TCOMB_TM_03_TM_07,여황제+전차,"relation: unknown | love: 여황제의 풍요, 창조 그리고 전차의 의지의 승리, 결단과 전진. 상반된 힘을 조절하여 목표를 향해 나아감.가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 전차의 의지의 승리, 결단과 전진. 상반된 힘을 조절하여 목표를 향해 나아감.가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 전차의 의지의 승리, 결단과 전진. 상반된 힘을 조절하여 목표를 향해 나아감.가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+전차 조합 (unknown)",tarot_combination,TM_03,TM_07,unknown
TCOMB_TM_03_TM_08,여황제+힘,"relation: unknown | love: 여황제의 풍요, 창조 그리고 힘의 내면의 힘, 용기가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 힘의 내면의 힘, 용기가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 힘의 내면의 힘, 용기가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+힘 조합 (unknown)",tarot_combination,TM_03,TM_08,unknown
TCOMB_TM_03_TM_09,여황제+은둔자,"relation: unknown | love: 여황제의 풍요, 창조 그리고 은둔자의 내면 탐구, 고독가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 은둔자의 내면 탐구, 고독가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 은둔자의 내면 탐구, 고독가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. 같은 원소(?)라 에너지가 한 방향으로 모입니다. | summary: 여황제+은둔자 조합 (unknown)",tarot_combination,TM_03,TM_09,unknown
TCOMB_TM_03_TM_10,여황제+운명의수레바퀴,"relation: unknown | love: 여황제의 풍요, 창조 그리고 운명의수레바퀴의 변화, 순환가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 운명의수레바퀴의 변화, 순환가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 운명의수레바퀴의 변화, 순환가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+운명의수레바퀴 조합 (unknown)",tarot_combination,TM_03,TM_10,unknown
TCOMB_TM_03_TM_11,여황제+정의,"relation: unknown | love: 여황제의 풍요, 창조 그리고 정의의 균형, 공정가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 정의의 균형, 공정가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 정의의 균형, 공정가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+정의 조합 (unknown)",tarot_combination,TM_03,TM_11,unknown
TCOMB_TM_03_TM_12,여황제+매달린사람,"relation: unknown | love: 여황제의 풍요, 창조 그리고 매달린사람의 항복, 새로운 관점가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 매달린사람의 항복, 새로운 관점가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 매달린사람의 항복, 새로운 관점가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+매달린사람 조합 (unknown)",tarot_combination,TM_03,TM_12,unknown
TCOMB_TM_03_TM_13,여황제+죽음,"relation: unknown | love: 여황제의 풍요, 창조 그리고 죽음의 변환, 끝과 시작가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 죽음의 변환, 끝과 시작가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 죽음의 변환, 끝과 시작가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+죽음 조합 (unknown)",tarot_combination,TM_03,TM_13,unknown
TCOMB_TM_03_TM_14,여황제+절제,"relation: unknown | love: 여황제의 풍요, 창조 그리고 절제의 균형, 조화가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 절제의 균형, 조화가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 절제의 균형, 조화가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+절제 조합 (unknown)",tarot_combination,TM_03,TM_14,unknown
TCOMB_TM_03_TM_15,여황제+악마,"relation: unknown | love: 여황제의 풍요, 창조 그리고 악마의 그림자, 집착가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 악마의 그림자, 집착가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 악마의 그림자, 집착가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. 같은 원소(?)라 에너지가 한 방향으로 모입니다. | summary: 여황제+악마 조합 (unknown)",tarot_combination,TM_03,TM_15,unknown
TCOMB_TM_03_TM_16,여황제+탑,"relation: unknown | love: 여황제의 풍요, 창조 그리고 탑의 갑작스러운 붕괴, 계시가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 탑의 갑작스러운 붕괴, 계시가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 탑의 갑작스러운 붕괴, 계시가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+탑 조합 (unknown)",tarot_combination,TM_03,TM_16,unknown
TCOMB_TM_03_TM_17,여황제+별,"relation: unknown | love: 여황제의 풍요, 창조 그리고 별의 희망, 영감가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 별의 희망, 영감가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 별의 희망, 영감가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+별 조합 (unknown)",tarot_combination,TM_03,TM_17,unknown
TCOMB_TM_03_TM_18,여황제+달,"relation: unknown | love: 여황제의 풍요, 창조 그리고 달의 환상, 무의식가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 달의 환상, 무의식가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 달의 환상, 무의식가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+달 조합 (unknown)",tarot_combination,TM_03,TM_18,unknown
TCOMB_TM_03_TM_19,여황제+태양,"relation: unknown | love: 여황제의 풍요, 창조 그리고 태양의 기쁨, 성공가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 태양의 기쁨, 성공가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 태양의 기쁨, 성공가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+태양 조합 (unknown)",tarot_combination,TM_03,TM_19,unknown
TCOMB_TM_03_TM_20,여황제+심판,"relation: unknown | love: 여황제의 풍요, 창조 그리고 심판의 각성, 부름가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 심판의 각성, 부름가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 심판의 각성, 부름가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. | summary: 여황제+심판 조합 (unknown)",tarot_combination,TM_03,TM_20,unknown
TCOMB_TM_03_TM_21,여황제+세계,"relation: unknown | love: 여황제의 풍요, 창조 그리고 세계의 완성, 통합가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 세계의 완성, 통합가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 세계의 완성, 통합가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. 같은 원소(?)라 에너지가 한 방향으로 모입니다. | summary: 여황제+세계 조합 (unknown)",tarot_combination,TM_03,TM_21,unknown
TCOMB_TM_03_TM_cups_10,여황제+컵 10,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 10의 가정행복, 완전한사랑가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 10의 가정행복, 완전한사랑가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 10의 가정행복, 완전한사랑가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 10 조합 (unknown)",tarot_combination,TM_03,TM_cups_10,unknown
TCOMB_TM_03_TM_cups_2,여황제+컵 2,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 2의 파트너십, 사랑가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 2의 파트너십, 사랑가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 2의 파트너십, 사랑가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 2 조합 (unknown)",tarot_combination,TM_03,TM_cups_2,unknown
TCOMB_TM_03_TM_cups_3,여황제+컵 3,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 3의 축하, 우정가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 3의 축하, 우정가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 3의 축하, 우정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 3 조합 (unknown)",tarot_combination,TM_03,TM_cups_3,unknown
TCOMB_TM_03_TM_cups_4,여황제+컵 4,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 4의 무관심, 권태가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 4의 무관심, 권태가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 4의 무관심, 권태가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 4 조합 (unknown)",tarot_combination,TM_03,TM_cups_4,unknown
TCOMB_TM_03_TM_cups_5,여황제+컵 5,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 5의 상실, 슬픔가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 5의 상실, 슬픔가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 5의 상실, 슬픔가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 5 조합 (unknown)",tarot_combination,TM_03,TM_cups_5,unknown
TCOMB_TM_03_TM_cups_6,여황제+컵 6,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 6의 추억, 향수가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 6의 추억, 향수가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 6의 추억, 향수가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 6 조합 (unknown)",tarot_combination,TM_03,TM_cups_6,unknown
TCOMB_TM_03_TM_cups_7,여황제+컵 7,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 7의 환상, 선택가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 7의 환상, 선택가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 7의 환상, 선택가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 7 조합 (unknown)",tarot_combination,TM_03,TM_cups_7,unknown
TCOMB_TM_03_TM_cups_8,여황제+컵 8,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 8의 떠남, 포기가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 8의 떠남, 포기가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 8의 떠남, 포기가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 8 조합 (unknown)",tarot_combination,TM_03,TM_cups_8,unknown
TCOMB_TM_03_TM_cups_9,여황제+컵 9,"relation: unknown | love: 여황제의 풍요, 창조 그리고 컵 9의 소원성취, 만족가  연애의 흐름을 만듭니다.  | career: 여황제의 풍요, 창조 그리고 컵 9의 소원성취, 만족가  일/커리어에 반영됩니다.  | finance: 여황제의 풍요, 창조 그리고 컵 9의 소원성취, 만족가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 여황제+컵 9 조합 (unknown)",tarot_combination,TM_03,TM_cups_9,unknown
