id,label,desc,type,spread_name,card_count,korean_name,purpose,positions,best_for,difficulty,description
TS_new_moon,새달스프레드,"새달스프레드 | purpose: 새로운시작/의도설정 | positions: 1-현재_2-해방할것_3-새의도_4-필요한것_5-장애물_6-결과 | best_for: 새달의식/새시작 | difficulty: 중급 | description: 신월스프레드는 새로운 시작과 의도 설정을 위한 타로 스프레드입니다. 이 스프레드는 현재 상황을 진단하고, 해방해야 할 것, 새로운 의도, 필요한 요소, 장애물, 그리고 최종 결과를 탐구하는 여섯 개의 포지션으로 구성되어 있습니다. 특히 새달의식이나 새롭게 시작하는 프로젝트에 적합하며, 중급 수준의 타로 독자에게 도전적이면서도 유익한 경험을 제공합니다. 이 스프레드를 통해 자신이 원하는 방향으로 나아가기 위한 명확한 지침을 얻을 수 있습니다.",tarot_spread,New_Moon,6,신월스프레드,새로운시작/의도설정,1-현재_2-해방할것_3-새의도_4-필요한것_5-장애물_6-결과,새달의식/새시작,중급,"신월스프레드는 새로운 시작과 의도 설정을 위한 타로 스프레드입니다. 이 스프레드는 현재 상황을 진단하고, 해방해야 할 것, 새로운 의도, 필요한 요소, 장애물, 그리고 최종 결과를 탐구하는 여섯 개의 포지션으로 구성되어 있습니다. 특히 새달의식이나 새롭게 시작하는 프로젝트에 적합하며, 중급 수준의 타로 독자에게 도전적이면서도 유익한 경험을 제공합니다. 이 스프레드를 통해 자신이 원하는 방향으로 나아가기 위한 명확한 지침을 얻을 수 있습니다."
TS_full_moon,보름달스프레드,"보름달스프레드 | purpose: 완성/해방/감사 | positions: 1-빛_2-그림자_3-해방할것_4-감사할것_5-메시지 | best_for: 만월의식/해방작업 | difficulty: 중급 | description: 만월스프레드는 타로 카드 스프레드 중 하나로, 완성, 해방, 감사의 의미를 담고 있습니다. 이 스프레드는 다섯 개의 포지션으로 구성되어 있으며, 각 포지션은 빛과 그림자, 해방할 것, 감사할 것, 그리고 메시지를 통해 개인의 내면을 탐구하도록 돕습니다. 주로 만월의식이나 해방 작업에 적합하며, 중급 수준의 이해가 필요한 스프레드입니다. 이 스프레드를 통해 자신을 돌아보고, 긍정적인 변화와 감사를 느낄 수 있는 기회를 제공합니다.",tarot_spread,Full_Moon,5,만월스프레드,완성/해방/감사,1-빛_2-그림자_3-해방할것_4-감사할것_5-메시지,만월의식/해방작업,중급,"만월스프레드는 타로 카드 스프레드 중 하나로, 완성, 해방, 감사의 의미를 담고 있습니다. 이 스프레드는 다섯 개의 포지션으로 구성되어 있으며, 각 포지션은 빛과 그림자, 해방할 것, 감사할 것, 그리고 메시지를 통해 개인의 내면을 탐구하도록 돕습니다. 주로 만월의식이나 해방 작업에 적합하며, 중급 수준의 이해가 필요한 스프레드입니다. 이 스프레드를 통해 자신을 돌아보고, 긍정적인 변화와 감사를 느낄 수 있는 기회를 제공합니다."
TS_birthday,생일스프레드,"생일스프레드 | purpose: 한해운세/생일리딩 | positions: 1-12개월각각의테마 | best_for: 생일/새해운세 | difficulty: 중급 | description: 생일스프레드는 개인의 생일을 기념하며, 그 해의 운세를 파악하기 위해 설계된 타로 스프레드입니다. 이 스프레드는 1월부터 12월까지 각 월의 테마를 통해 한 해 동안의 주요 사건이나 경험을 미리 엿볼 수 있도록 도와줍니다. 중급 수준의 타로 리딩을 원하는 이들에게 적합하며, 생일이나 새해를 맞이할 때 특히 유용한 도구가 될 수 있습니다. 이를 통해 자신에게 맞는 방향성을 찾고, 한 해를 긍정적으로 준비하는 데 큰 도움이 될 것입니다.",tarot_spread,Birthday,12,생일스프레드,한해운세/생일리딩,1-12개월각각의테마,생일/새해운세,중급,"생일스프레드는 개인의 생일을 기념하며, 그 해의 운세를 파악하기 위해 설계된 타로 스프레드입니다. 이 스프레드는 1월부터 12월까지 각 월의 테마를 통해 한 해 동안의 주요 사건이나 경험을 미리 엿볼 수 있도록 도와줍니다. 중급 수준의 타로 리딩을 원하는 이들에게 적합하며, 생일이나 새해를 맞이할 때 특히 유용한 도구가 될 수 있습니다. 이를 통해 자신에게 맞는 방향성을 찾고, 한 해를 긍정적으로 준비하는 데 큰 도움이 될 것입니다."
TS_dream,꿈해석스프레드,"꿈해석스프레드 | purpose: 꿈의의미해석 | positions: 1-꿈의표면_2-숨은의미_3-무의식메시지_4-현실적용_5-행동지침 | best_for: 꿈해석/무의식탐구 | difficulty: 중급 | description: 꿈해석스프레드는 타로 카드를 활용하여 꿈의 의미를 깊이 있게 탐구하는 방법입니다. 이 스프레드는 꿈의 표면적인 내용부터 숨겨진 의미, 무의식에서 오는 메시지까지 다양한 측면을 분석합니다. 또한, 현실에 어떻게 적용할 수 있는지와 실질적인 행동 지침을 제시하여 꿈을 통해 삶의 방향성을 찾는 데 도움을 줍니다. 중급 수준의 이 스프레드는 꿈 해석과 무의식 탐구에 관심이 있는 사람들에게 특히 유용합니다.",tarot_spread,Dream_Interpretation,5,꿈해석스프레드,꿈의의미해석,1-꿈의표면_2-숨은의미_3-무의식메시지_4-현실적용_5-행동지침,꿈해석/무의식탐구,중급,"꿈해석스프레드는 타로 카드를 활용하여 꿈의 의미를 깊이 있게 탐구하는 방법입니다. 이 스프레드는 꿈의 표면적인 내용부터 숨겨진 의미, 무의식에서 오는 메시지까지 다양한 측면을 분석합니다. 또한, 현실에 어떻게 적용할 수 있는지와 실질적인 행동 지침을 제시하여 꿈을 통해 삶의 방향성을 찾는 데 도움을 줍니다. 중급 수준의 이 스프레드는 꿈 해석과 무의식 탐구에 관심이 있는 사람들에게 특히 유용합니다."
TS_obstacle,장애물스프레드,"장애물스프레드 | purpose: 문제해결/장애극복 | positions: 1-장애물_2-숨겨진원인_3-내안의자원_4-외부도움_5-해결책 | best_for: 문제해결/극복방안 | difficulty: 중급 | description: 장애물스프레드는 문제 해결과 장애 극복을 위한 타로 스프레드입니다. 이 스프레드는 다섯 가지 포지션으로 구성되어 있으며, 각 포지션은 장애물, 숨겨진 원인, 내 안의 자원, 외부 도움, 그리고 해결책을 다룹니다. 중급 수준의 이 스프레드는 복잡한 문제를 분석하고, 자신과 주변의 자원을 활용하여 효과적인 해결 방안을 찾는 데 도움을 줍니다. 이를 통해 개인의 내면을 탐구하고, 문제를 극복하는 데 필요한 통찰을 얻을 수 있습니다.",tarot_spread,Obstacle,5,장애물스프레드,문제해결/장애극복,1-장애물_2-숨겨진원인_3-내안의자원_4-외부도움_5-해결책,문제해결/극복방안,중급,"장애물스프레드는 문제 해결과 장애 극복을 위한 타로 스프레드입니다. 이 스프레드는 다섯 가지 포지션으로 구성되어 있으며, 각 포지션은 장애물, 숨겨진 원인, 내 안의 자원, 외부 도움, 그리고 해결책을 다룹니다. 중급 수준의 이 스프레드는 복잡한 문제를 분석하고, 자신과 주변의 자원을 활용하여 효과적인 해결 방안을 찾는 데 도움을 줍니다. 이를 통해 개인의 내면을 탐구하고, 문제를 극복하는 데 필요한 통찰을 얻을 수 있습니다."
TS_manifestation,현현스프레드,"현현스프레드 | purpose: 목표실현/꿈이루기 | positions: 1-현재_2-명확한의도_3-장애물_4-행동_5-필요한변화_6-도움_7-결과 | best_for: 목표달성/꿈실현 | difficulty: 중급 | description: 현현스프레드는 목표 실현과 꿈을 이루기 위해 설계된 타로 스프레드입니다. 이 스프레드는 현재 상황, 명확한 의도, 장애물, 행동, 필요한 변화, 도움, 결과의 일곱 가지 위치로 구성되어 있습니다. 각 위치는 목표 달성을 위한 구체적인 통찰을 제공하며, 중급 수준의 타로 독자에게 적합합니다. 이 스프레드를 통해 자신의 꿈을 명확히 하고, 필요한 조치를 취하는 데 도움을 받을 수 있습니다.",tarot_spread,Manifestation,7,현현스프레드,목표실현/꿈이루기,1-현재_2-명확한의도_3-장애물_4-행동_5-필요한변화_6-도움_7-결과,목표달성/꿈실현,중급,"현현스프레드는 목표 실현과 꿈을 이루기 위해 설계된 타로 스프레드입니다. 이 스프레드는 현재 상황, 명확한 의도, 장애물, 행동, 필요한 변화, 도움, 결과의 일곱 가지 위치로 구성되어 있습니다. 각 위치는 목표 달성을 위한 구체적인 통찰을 제공하며, 중급 수준의 타로 독자에게 적합합니다. 이 스프레드를 통해 자신의 꿈을 명확히 하고, 필요한 조치를 취하는 데 도움을 받을 수 있습니다."
TS_hero_journey,영웅여정,"영웅여정 | purpose: 인생여정/변환과정 | positions: 1-일상세계_2-소명_3-거부_4-멘토_5-문턱_6-시험_7-동굴_8-죽음재생_9-보상_10-귀환_11-부활_12-귀환완료 | best_for: 인생여정/영적성장 | difficulty: 고급 | description: 영웅여정스프레드는 개인의 인생 여정과 변환 과정을 탐구하는 데 도움을 주는 타로 스프레드입니다. 이 스프레드는 12개의 포지션으로 구성되어 있으며, 각 포지션은 일상 세계에서 시작해 소명, 거부, 멘토의 도움을 받는 과정을 거쳐 시험과 동굴을 통과하고, 죽음과 재생을 경험한 후 보상과 귀환, 부활을 이루는 여정을 상징합니다. 이 스프레드는 특히 영적 성장과 자기 발견을 위한 깊이 있는 통찰을 제공하며, 고급 사용자에게 적합합니다.",tarot_spread,Heros_Journey,12,영웅여정스프레드,인생여정/변환과정,1-일상세계_2-소명_3-거부_4-멘토_5-문턱_6-시험_7-동굴_8-죽음재생_9-보상_10-귀환_11-부활_12-귀환완료,인생여정/영적성장,고급,"영웅여정스프레드는 개인의 인생 여정과 변환 과정을 탐구하는 데 도움을 주는 타로 스프레드입니다. 이 스프레드는 12개의 포지션으로 구성되어 있으며, 각 포지션은 일상 세계에서 시작해 소명, 거부, 멘토의 도움을 받는 과정을 거쳐 시험과 동굴을 통과하고, 죽음과 재생을 경험한 후 보상과 귀환, 부활을 이루는 여정을 상징합니다. 이 스프레드는 특히 영적 성장과 자기 발견을 위한 깊이 있는 통찰을 제공하며, 고급 사용자에게 적합합니다."
TS_tree_of_life,생명나무,"생명나무 | purpose: 카발라/영적탐구 | positions: 1-케테르_2-호크마_3-비나_4-체세드_5-게부라_6-티파레트_7-네짜흐_8-호드_9-예소드_10-말쿠트 | best_for: 카발라/깊은영적작업 | difficulty: 고급 | description: 생명나무스프레드는 카발라와 영적 탐구를 위한 고급 타로 스프레드입니다. 이 스프레드는 총 10개의 포지션으로 구성되어 있으며, 각 포지션은 생명나무의 다양한 세속적 및 영적 개념을 상징합니다. 케테르부터 말쿠트까지 이어지는 이 스프레드는 개인의 내면 깊숙한 곳을 탐구하고, 영적 성장을 도모하는 데 유용합니다. 따라서 이 스프레드는 깊은 영적 작업을 원하는 이들에게 적합합니다.",tarot_spread,Tree_of_Life,10,생명나무스프레드,카발라/영적탐구,1-케테르_2-호크마_3-비나_4-체세드_5-게부라_6-티파레트_7-네짜흐_8-호드_9-예소드_10-말쿠트,카발라/깊은영적작업,고급,"생명나무스프레드는 카발라와 영적 탐구를 위한 고급 타로 스프레드입니다. 이 스프레드는 총 10개의 포지션으로 구성되어 있으며, 각 포지션은 생명나무의 다양한 세속적 및 영적 개념을 상징합니다. 케테르부터 말쿠트까지 이어지는 이 스프레드는 개인의 내면 깊숙한 곳을 탐구하고, 영적 성장을 도모하는 데 유용합니다. 따라서 이 스프레드는 깊은 영적 작업을 원하는 이들에게 적합합니다."
TS_medicine_wheel,메디신휠,"메디신휠 | purpose: 원주민지혜/방향점검 | positions: 1-동_2-남_3-서_4-북_5-위_6-아래_7-안_8-밖 | best_for: 방향성/자연과연결 | difficulty: 고급 | description: 메디신휠, 또는 약초바퀴스프레드는 원주민의 지혜를 바탕으로 한 타로 스프레드입니다. 이 스프레드는 방향 점검을 통해 개인의 내면과 자연과의 연결을 강화하는 데 도움을 줍니다. 여덟 개의 포지션은 동, 남, 서, 북, 위, 아래, 안, 밖으로 나뉘어 있으며, 각 포지션은 특정한 의미를 지니고 있어 깊이 있는 해석을 제공합니다. 이 스프레드는 고급 사용자에게 적합하며, 자신의 삶의 방향성을 찾고자 하는 이들에게 유용한 도구가 될 것입니다.",tarot_spread,Medicine_Wheel,8,약초바퀴스프레드,원주민지혜/방향점검,1-동_2-남_3-서_4-북_5-위_6-아래_7-안_8-밖,방향성/자연과연결,고급,"메디신휠, 또는 약초바퀴스프레드는 원주민의 지혜를 바탕으로 한 타로 스프레드입니다. 이 스프레드는 방향 점검을 통해 개인의 내면과 자연과의 연결을 강화하는 데 도움을 줍니다. 여덟 개의 포지션은 동, 남, 서, 북, 위, 아래, 안, 밖으로 나뉘어 있으며, 각 포지션은 특정한 의미를 지니고 있어 깊이 있는 해석을 제공합니다. 이 스프레드는 고급 사용자에게 적합하며, 자신의 삶의 방향성을 찾고자 하는 이들에게 유용한 도구가 될 것입니다."
TS_ohaeng,오행스프레드,"오행스프레드 | purpose: 동양오행/균형점검 | positions: 1-목_2-화_3-토_4-금_5-수 | best_for: 동양철학/오행균형 | difficulty: 중급 | description: 오행스프레드는 동양철학에 기반하여 오행의 균형을 점검하는 타로 스프레드입니다. 이 스프레드는 목, 화, 토, 금, 수의 다섯 가지 요소를 각각의 위치에 배치하여 개인의 에너지 흐름과 조화를 분석하는 데 도움을 줍니다. 중급 수준의 사용자를 위해 설계된 이 스프레드는 자신의 내면을 깊이 이해하고, 삶의 균형을 찾는 데 유용한 도구가 될 수 있습니다. 오행의 원리를 통해 자신의 상태를 점검하고, 필요한 변화를 모색해보세요.",tarot_spread,Five_Elements,5,오행스프레드,동양오행/균형점검,1-목_2-화_3-토_4-금_5-수,동양철학/오행균형,중급,"오행스프레드는 동양철학에 기반하여 오행의 균형을 점검하는 타로 스프레드입니다. 이 스프레드는 목, 화, 토, 금, 수의 다섯 가지 요소를 각각의 위치에 배치하여 개인의 에너지 흐름과 조화를 분석하는 데 도움을 줍니다. 중급 수준의 사용자를 위해 설계된 이 스프레드는 자신의 내면을 깊이 이해하고, 삶의 균형을 찾는 데 유용한 도구가 될 수 있습니다. 오행의 원리를 통해 자신의 상태를 점검하고, 필요한 변화를 모색해보세요."
TS_twelve_houses,12궁스프레드,"12궁스프레드 | purpose: 점성술연계/전영역분석 | positions: 1-자아_2-재물_3-소통_4-가정_5-창조_6-건강_7-관계_8-변환_9-철학_10-커리어_11-우정_12-무의식 | best_for: 종합운세/점성술연계 | difficulty: 고급 | description: 12궁스프레드는 점성술과 타로를 결합하여 개인의 삶의 모든 영역을 종합적으로 분석하는 강력한 도구입니다. 이 스프레드는 자아, 재물, 소통, 가정, 창조, 건강, 관계, 변환, 철학, 커리어, 우정, 무의식 등 12개의 다양한 포지션을 통해 깊이 있는 통찰을 제공합니다. 고급 수준의 해석이 필요하지만, 이를 통해 자신의 운세를 전반적으로 이해하고, 삶의 방향성을 찾는 데 큰 도움이 될 수 있습니다. 점성술과 타로의 조화를 통해 더욱 풍부한 자기 이해를 도모할 수 있습니다.",tarot_spread,Twelve_Houses,12,12궁스프레드,점성술연계/전영역분석,1-자아_2-재물_3-소통_4-가정_5-창조_6-건강_7-관계_8-변환_9-철학_10-커리어_11-우정_12-무의식,종합운세/점성술연계,고급,"12궁스프레드는 점성술과 타로를 결합하여 개인의 삶의 모든 영역을 종합적으로 분석하는 강력한 도구입니다. 이 스프레드는 자아, 재물, 소통, 가정, 창조, 건강, 관계, 변환, 철학, 커리어, 우정, 무의식 등 12개의 다양한 포지션을 통해 깊이 있는 통찰을 제공합니다. 고급 수준의 해석이 필요하지만, 이를 통해 자신의 운세를 전반적으로 이해하고, 삶의 방향성을 찾는 데 큰 도움이 될 수 있습니다. 점성술과 타로의 조화를 통해 더욱 풍부한 자기 이해를 도모할 수 있습니다."
TS_love_triangle,삼각관계,"삼각관계 | purpose: 복잡한관계분석 | positions: 1-나_2-A_3-B_4-나와A관계_5-나와B관계_6-숨겨진역학_7-조언 | best_for: 복잡한관계/선택 | difficulty: 고급 | description: 삼각관계스프레드는 복잡한 인간관계를 분석하기 위해 고안된 타로 스프레드입니다. 이 스프레드는 나와 두 사람(A와 B) 간의 관계를 깊이 있게 탐구하며, 각 위치는 서로 다른 측면을 조명합니다. 특히, 숨겨진 역학을 파악하고, 나와 A, B의 관계를 비교 분석하여 보다 명확한 선택을 할 수 있도록 돕습니다. 이 스프레드는 고급 수준의 해석을 요구하며, 복잡한 감정이나 상황을 이해하고자 하는 이들에게 유용합니다.",tarot_spread,Love_Triangle,7,삼각관계스프레드,복잡한관계분석,1-나_2-A_3-B_4-나와A관계_5-나와B관계_6-숨겨진역학_7-조언,복잡한관계/선택,고급,"삼각관계스프레드는 복잡한 인간관계를 분석하기 위해 고안된 타로 스프레드입니다. 이 스프레드는 나와 두 사람(A와 B) 간의 관계를 깊이 있게 탐구하며, 각 위치는 서로 다른 측면을 조명합니다. 특히, 숨겨진 역학을 파악하고, 나와 A, B의 관계를 비교 분석하여 보다 명확한 선택을 할 수 있도록 돕습니다. 이 스프레드는 고급 수준의 해석을 요구하며, 복잡한 감정이나 상황을 이해하고자 하는 이들에게 유용합니다."
TS_ancestor,조상스프레드,"조상스프레드 | purpose: 가족/조상연결 | positions: 1-조상메시지_2-물려받은선물_3-치유할패턴_4-보호_5-조언 | best_for: 가족치유/조상연결 | difficulty: 고급 | description: 조상스프레드는 가족과 조상과의 깊은 연결을 위한 타로 스프레드로, 조상으로부터의 메시지를 이해하고 물려받은 선물을 인식하는 데 도움을 줍니다. 이 스프레드는 치유해야 할 패턴을 파악하고, 조상으로부터의 보호를 느끼며, 삶에 대한 조언을 받을 수 있는 기회를 제공합니다. 가족 치유와 조상 연결을 원하는 이들에게 적합하며, 다소 고급스러운 접근이 필요합니다. 조상스프레드를 통해 자신의 뿌리를 탐구하고, 가족의 역사와 유산을 새롭게 조명해보세요.",tarot_spread,Ancestral,5,조상스프레드,가족/조상연결,1-조상메시지_2-물려받은선물_3-치유할패턴_4-보호_5-조언,가족치유/조상연결,고급,"조상스프레드는 가족과 조상과의 깊은 연결을 위한 타로 스프레드로, 조상으로부터의 메시지를 이해하고 물려받은 선물을 인식하는 데 도움을 줍니다. 이 스프레드는 치유해야 할 패턴을 파악하고, 조상으로부터의 보호를 느끼며, 삶에 대한 조언을 받을 수 있는 기회를 제공합니다. 가족 치유와 조상 연결을 원하는 이들에게 적합하며, 다소 고급스러운 접근이 필요합니다. 조상스프레드를 통해 자신의 뿌리를 탐구하고, 가족의 역사와 유산을 새롭게 조명해보세요."
