id,source,target,relation,description
COMP_Venus_sextile_Jupiter,COMP_Venus,COMP_Jupiter,sextile,합성 차트에서 Venus와(과) Jupiter가 sextile
COMP_Venus_square_Jupiter,COMP_Venus,COMP_Jupiter,square,합성 차트에서 Venus와(과) Jupiter가 square
COMP_Venus_trine_Jupiter,COMP_Venus,COMP_Jupiter,trine,합성 차트에서 Venus와(과) Jupiter가 trine
COMP_Venus_opposition_Jupiter,COMP_Venus,COMP_Jupiter,opposition,합성 차트에서 Venus와(과) Jupiter가 opposition
COMP_Venus_conjunction_Saturn,COMP_Venus,COMP_Saturn,conjunction,합성 차트에서 Venus와(과) Saturn가 conjunction
COMP_Venus_sextile_Saturn,COMP_Venus,COMP_Saturn,sextile,합성 차트에서 Venus와(과) Saturn가 sextile
COMP_Venus_square_Saturn,COMP_Venus,COMP_Saturn,square,합성 차트에서 Venus와(과) Saturn가 square
COMP_Venus_trine_Saturn,COMP_Venus,COMP_Saturn,trine,합성 차트에서 Venus와(과) Saturn가 trine
COMP_Venus_opposition_Saturn,COMP_Venus,COMP_Saturn,opposition,합성 차트에서 Venus와(과) Saturn가 opposition
COMP_Venus_conjunction_Uranus,COMP_Venus,COMP_Uranus,conjunction,합성 차트에서 Venus와(과) Uranus가 conjunction
COMP_Venus_sextile_Uranus,COMP_Venus,COMP_Uranus,sextile,합성 차트에서 Venus와(과) Uranus가 sextile
COMP_Venus_square_Uranus,COMP_Venus,COMP_Uranus,square,합성 차트에서 Venus와(과) Uranus가 square
COMP_Venus_trine_Uranus,COMP_Venus,COMP_Uranus,trine,합성 차트에서 Venus와(과) Uranus가 trine
COMP_Venus_opposition_Uranus,COMP_Venus,COMP_Uranus,opposition,합성 차트에서 Venus와(과) Uranus가 opposition
COMP_Venus_conjunction_Neptune,COMP_Venus,COMP_Neptune,conjunction,합성 차트에서 Venus와(과) Neptune가 conjunction
COMP_Venus_sextile_Neptune,COMP_Venus,COMP_Neptune,sextile,합성 차트에서 Venus와(과) Neptune가 sextile
COMP_Venus_square_Neptune,COMP_Venus,COMP_Neptune,square,합성 차트에서 Venus와(과) Neptune가 square
COMP_Venus_trine_Neptune,COMP_Venus,COMP_Neptune,trine,합성 차트에서 Venus와(과) Neptune가 trine
COMP_Venus_opposition_Neptune,COMP_Venus,COMP_Neptune,opposition,합성 차트에서 Venus와(과) Neptune가 opposition
COMP_Venus_conjunction_Pluto,COMP_Venus,COMP_Pluto,conjunction,합성 차트에서 Venus와(과) Pluto가 conjunction
COMP_Venus_sextile_Pluto,COMP_Venus,COMP_Pluto,sextile,합성 차트에서 Venus와(과) Pluto가 sextile
COMP_Venus_square_Pluto,COMP_Venus,COMP_Pluto,square,합성 차트에서 Venus와(과) Pluto가 square
COMP_Venus_trine_Pluto,COMP_Venus,COMP_Pluto,trine,합성 차트에서 Venus와(과) Pluto가 trine
COMP_Venus_opposition_Pluto,COMP_Venus,COMP_Pluto,opposition,합성 차트에서 Venus와(과) Pluto가 opposition
COMP_Mars_conjunction_Jupiter,COMP_Mars,COMP_Jupiter,conjunction,합성 차트에서 Mars와(과) Jupiter가 conjunction
COMP_Mars_sextile_Jupiter,COMP_Mars,COMP_Jupiter,sextile,합성 차트에서 Mars와(과) Jupiter가 sextile
COMP_Mars_square_Jupiter,COMP_Mars,COMP_Jupiter,square,합성 차트에서 Mars와(과) Jupiter가 square
COMP_Mars_trine_Jupiter,COMP_Mars,COMP_Jupiter,trine,합성 차트에서 Mars와(과) Jupiter가 trine
COMP_Mars_opposition_Jupiter,COMP_Mars,COMP_Jupiter,opposition,합성 차트에서 Mars와(과) Jupiter가 opposition
COMP_Mars_conjunction_Saturn,COMP_Mars,COMP_Saturn,conjunction,합성 차트에서 Mars와(과) Saturn가 conjunction
COMP_Mars_sextile_Saturn,COMP_Mars,COMP_Saturn,sextile,합성 차트에서 Mars와(과) Saturn가 sextile
COMP_Mars_square_Saturn,COMP_Mars,COMP_Saturn,square,합성 차트에서 Mars와(과) Saturn가 square
COMP_Mars_trine_Saturn,COMP_Mars,COMP_Saturn,trine,합성 차트에서 Mars와(과) Saturn가 trine
COMP_Mars_opposition_Saturn,COMP_Mars,COMP_Saturn,opposition,합성 차트에서 Mars와(과) Saturn가 opposition
COMP_Mars_conjunction_Uranus,COMP_Mars,COMP_Uranus,conjunction,합성 차트에서 Mars와(과) Uranus가 conjunction
COMP_Mars_sextile_Uranus,COMP_Mars,COMP_Uranus,sextile,합성 차트에서 Mars와(과) Uranus가 sextile
COMP_Mars_square_Uranus,COMP_Mars,COMP_Uranus,square,합성 차트에서 Mars와(과) Uranus가 square
COMP_Mars_trine_Uranus,COMP_Mars,COMP_Uranus,trine,합성 차트에서 Mars와(과) Uranus가 trine
COMP_Mars_opposition_Uranus,COMP_Mars,COMP_Uranus,opposition,합성 차트에서 Mars와(과) Uranus가 opposition
COMP_Mars_conjunction_Neptune,COMP_Mars,COMP_Neptune,conjunction,합성 차트에서 Mars와(과) Neptune가 conjunction
COMP_Mars_sextile_Neptune,COMP_Mars,COMP_Neptune,sextile,합성 차트에서 Mars와(과) Neptune가 sextile
COMP_Mars_square_Neptune,COMP_Mars,COMP_Neptune,square,합성 차트에서 Mars와(과) Neptune가 square
COMP_Mars_trine_Neptune,COMP_Mars,COMP_Neptune,trine,합성 차트에서 Mars와(과) Neptune가 trine
COMP_Mars_opposition_Neptune,COMP_Mars,COMP_Neptune,opposition,합성 차트에서 Mars와(과) Neptune가 opposition
COMP_Mars_conjunction_Pluto,COMP_Mars,COMP_Pluto,conjunction,합성 차트에서 Mars와(과) Pluto가 conjunction
COMP_Mars_sextile_Pluto,COMP_Mars,COMP_Pluto,sextile,합성 차트에서 Mars와(과) Pluto가 sextile
COMP_Mars_square_Pluto,COMP_Mars,COMP_Pluto,square,합성 차트에서 Mars와(과) Pluto가 square
COMP_Mars_trine_Pluto,COMP_Mars,COMP_Pluto,trine,합성 차트에서 Mars와(과) Pluto가 trine
COMP_Mars_opposition_Pluto,COMP_Mars,COMP_Pluto,opposition,합성 차트에서 Mars와(과) Pluto가 opposition
COMP_Jupiter_conjunction_Saturn,COMP_Jupiter,COMP_Saturn,conjunction,합성 차트에서 Jupiter와(과) Saturn가 conjunction
COMP_Jupiter_sextile_Saturn,COMP_Jupiter,COMP_Saturn,sextile,합성 차트에서 Jupiter와(과) Saturn가 sextile
COMP_Jupiter_square_Saturn,COMP_Jupiter,COMP_Saturn,square,합성 차트에서 Jupiter와(과) Saturn가 square
COMP_Jupiter_trine_Saturn,COMP_Jupiter,COMP_Saturn,trine,합성 차트에서 Jupiter와(과) Saturn가 trine
COMP_Jupiter_opposition_Saturn,COMP_Jupiter,COMP_Saturn,opposition,합성 차트에서 Jupiter와(과) Saturn가 opposition
COMP_Jupiter_conjunction_Uranus,COMP_Jupiter,COMP_Uranus,conjunction,합성 차트에서 Jupiter와(과) Uranus가 conjunction
COMP_Jupiter_sextile_Uranus,COMP_Jupiter,COMP_Uranus,sextile,합성 차트에서 Jupiter와(과) Uranus가 sextile
COMP_Jupiter_square_Uranus,COMP_Jupiter,COMP_Uranus,square,합성 차트에서 Jupiter와(과) Uranus가 square
COMP_Jupiter_trine_Uranus,COMP_Jupiter,COMP_Uranus,trine,합성 차트에서 Jupiter와(과) Uranus가 trine
COMP_Jupiter_opposition_Uranus,COMP_Jupiter,COMP_Uranus,opposition,합성 차트에서 Jupiter와(과) Uranus가 opposition
COMP_Jupiter_conjunction_Neptune,COMP_Jupiter,COMP_Neptune,conjunction,합성 차트에서 Jupiter와(과) Neptune가 conjunction
COMP_Jupiter_sextile_Neptune,COMP_Jupiter,COMP_Neptune,sextile,합성 차트에서 Jupiter와(과) Neptune가 sextile
COMP_Jupiter_square_Neptune,COMP_Jupiter,COMP_Neptune,square,합성 차트에서 Jupiter와(과) Neptune가 square
COMP_Jupiter_trine_Neptune,COMP_Jupiter,COMP_Neptune,trine,합성 차트에서 Jupiter와(과) Neptune가 trine
COMP_Jupiter_opposition_Neptune,COMP_Jupiter,COMP_Neptune,opposition,합성 차트에서 Jupiter와(과) Neptune가 opposition
COMP_Jupiter_conjunction_Pluto,COMP_Jupiter,COMP_Pluto,conjunction,합성 차트에서 Jupiter와(과) Pluto가 conjunction
COMP_Jupiter_sextile_Pluto,COMP_Jupiter,COMP_Pluto,sextile,합성 차트에서 Jupiter와(과) Pluto가 sextile
COMP_Jupiter_square_Pluto,COMP_Jupiter,COMP_Pluto,square,합성 차트에서 Jupiter와(과) Pluto가 square
COMP_Jupiter_trine_Pluto,COMP_Jupiter,COMP_Pluto,trine,합성 차트에서 Jupiter와(과) Pluto가 trine
COMP_Jupiter_opposition_Pluto,COMP_Jupiter,COMP_Pluto,opposition,합성 차트에서 Jupiter와(과) Pluto가 opposition
COMP_Saturn_conjunction_Uranus,COMP_Saturn,COMP_Uranus,conjunction,합성 차트에서 Saturn와(과) Uranus가 conjunction
COMP_Saturn_sextile_Uranus,COMP_Saturn,COMP_Uranus,sextile,합성 차트에서 Saturn와(과) Uranus가 sextile
COMP_Saturn_square_Uranus,COMP_Saturn,COMP_Uranus,square,합성 차트에서 Saturn와(과) Uranus가 square
COMP_Saturn_trine_Uranus,COMP_Saturn,COMP_Uranus,trine,합성 차트에서 Saturn와(과) Uranus가 trine
COMP_Saturn_opposition_Uranus,COMP_Saturn,COMP_Uranus,opposition,합성 차트에서 Saturn와(과) Uranus가 opposition
COMP_Saturn_conjunction_Neptune,COMP_Saturn,COMP_Neptune,conjunction,합성 차트에서 Saturn와(과) Neptune가 conjunction
COMP_Saturn_sextile_Neptune,COMP_Saturn,COMP_Neptune,sextile,합성 차트에서 Saturn와(과) Neptune가 sextile
COMP_Saturn_square_Neptune,COMP_Saturn,COMP_Neptune,square,합성 차트에서 Saturn와(과) Neptune가 square
COMP_Saturn_trine_Neptune,COMP_Saturn,COMP_Neptune,trine,합성 차트에서 Saturn와(과) Neptune가 trine
COMP_Saturn_opposition_Neptune,COMP_Saturn,COMP_Neptune,opposition,합성 차트에서 Saturn와(과) Neptune가 opposition
COMP_Saturn_conjunction_Pluto,COMP_Saturn,COMP_Pluto,conjunction,합성 차트에서 Saturn와(과) Pluto가 conjunction
COMP_Saturn_sextile_Pluto,COMP_Saturn,COMP_Pluto,sextile,합성 차트에서 Saturn와(과) Pluto가 sextile
COMP_Saturn_square_Pluto,COMP_Saturn,COMP_Pluto,square,합성 차트에서 Saturn와(과) Pluto가 square
COMP_Saturn_trine_Pluto,COMP_Saturn,COMP_Pluto,trine,합성 차트에서 Saturn와(과) Pluto가 trine
COMP_Saturn_opposition_Pluto,COMP_Saturn,COMP_Pluto,opposition,합성 차트에서 Saturn와(과) Pluto가 opposition
COMP_Uranus_conjunction_Neptune,COMP_Uranus,COMP_Neptune,conjunction,합성 차트에서 Uranus와(과) Neptune가 conjunction
COMP_Uranus_sextile_Neptune,COMP_Uranus,COMP_Neptune,sextile,합성 차트에서 Uranus와(과) Neptune가 sextile
COMP_Uranus_square_Neptune,COMP_Uranus,COMP_Neptune,square,합성 차트에서 Uranus와(과) Neptune가 square
COMP_Uranus_trine_Neptune,COMP_Uranus,COMP_Neptune,trine,합성 차트에서 Uranus와(과) Neptune가 trine
COMP_Uranus_opposition_Neptune,COMP_Uranus,COMP_Neptune,opposition,합성 차트에서 Uranus와(과) Neptune가 opposition
COMP_Uranus_conjunction_Pluto,COMP_Uranus,COMP_Pluto,conjunction,합성 차트에서 Uranus와(과) Pluto가 conjunction
COMP_Uranus_sextile_Pluto,COMP_Uranus,COMP_Pluto,sextile,합성 차트에서 Uranus와(과) Pluto가 sextile
COMP_Uranus_square_Pluto,COMP_Uranus,COMP_Pluto,square,합성 차트에서 Uranus와(과) Pluto가 square
COMP_Uranus_trine_Pluto,COMP_Uranus,COMP_Pluto,trine,합성 차트에서 Uranus와(과) Pluto가 trine
COMP_Uranus_opposition_Pluto,COMP_Uranus,COMP_Pluto,opposition,합성 차트에서 Uranus와(과) Pluto가 opposition
COMP_Neptune_conjunction_Pluto,COMP_Neptune,COMP_Pluto,conjunction,합성 차트에서 Neptune와(과) Pluto가 conjunction
COMP_Neptune_sextile_Pluto,COMP_Neptune,COMP_Pluto,sextile,합성 차트에서 Neptune와(과) Pluto가 sextile
COMP_Neptune_square_Pluto,COMP_Neptune,COMP_Pluto,square,합성 차트에서 Neptune와(과) Pluto가 square
COMP_Neptune_trine_Pluto,COMP_Neptune,COMP_Pluto,trine,합성 차트에서 Neptune와(과) Pluto가 trine
COMP_Neptune_opposition_Pluto,COMP_Neptune,COMP_Pluto,opposition,합성 차트에서 Neptune와(과) Pluto가 opposition
